# Based on  the Swiss vascular plant taxa Checklist 2017 (Juillerat et al. (2017); update 2023-05-03).
ID,Rank,Name,Common name,Genus,Family,Order,Class,Phylum,Species_level_ID,Aggregate_level_ID,COMECO_ID
1028730,2263,Melilotus altissimus Thuill.,Hoher Honigklee,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1028730,1028730,1028730
1028740,2263,Melilotus indicus (L.) All.,Indischer Honigklee,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1028740,1028740,1028740
1028750,2263,Melilotus neapolitanus Ten.,,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1028750,1028750,1028750
1028760,2263,Melilotus officinalis Lam.,Echter Honigklee,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1028760,1028760,1028760
1028770,2263,Melilotus sulcatus Desf.,Gefurchter Honigklee,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1028770,1028770,1028770
1028780,2263,Melissa officinalis L.,Zitronen-Melisse,Melissa,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028780,1028780,1028780
1028790,2263,Melittis melissophyllum L.,Immenblatt,Melittis,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028790,1028790,1028790
1028800,2263,Mentha aquatica L.,Wasser-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028800,1028800,1028800
1028810,2263,Mentha arvensis L.,Acker-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028810,1028810,1028810
1028830,2263,Mentha longifolia (L.) Huds.,Ross-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028830,1028830,1028830
1028840,2263,Mentha pulegium L.,Polei-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028840,1028840,1028840
1028860,2263,Mentha spicata L.,Ährige Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028860,1028855,1028855
1028855,2263,Mentha spicata aggr.,Ährige Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028855,1028855,1028855
1028870,2263,Mentha suaveolens Ehrh.,Rundblättrige Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028870,1028855,1028855
1028880,2263,Mentha ×piperita L.,Pfeffer-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028880,1028855,1028855
1028890,2263,Mentha ×verticillata L.,Wirtel-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028890,1028890,1028890
1028900,2263,Mentha ×villosa Huds.,Hain-Minze,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1028900,1028855,1028855
1028910,2263,Menyanthes trifoliata L.,Fieberklee,Menyanthes,Menyanthaceae,Asterales,Magnoliopsida,Tracheophyta,1028910,1028910,1028910
1028920,2263,Mercurialis annua L.,Einjähriges Bingelkraut,Mercurialis,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,1028920,1028920,1028920
1028930,2263,Mercurialis ovata Sternb. & Hoppe,Eiblättriges Bingelkraut,Mercurialis,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,1028930,1028930,1028930
1028940,2263,Mercurialis perennis L.,Wald-Bingelkraut,Mercurialis,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,1028940,1028940,1028940
1028950,2263,Mespilus germanica L.,Echte Mispel,Mespilus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,1028950,1028950,1028950
1028960,2263,Metasequoia glyptostroboides Hu & W. C. Cheng,,Metasequoia,Cupressaceae,Pinales,Coniferopsida,Tracheophyta,1028960,1028960,1028960
1028970,2263,Meum athamanticum Jacq.,Bärenwurz,Meum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1028970,1028970,1028970
1028980,2263,Mibora minima (L.) Desv.,,Mibora,Poaceae,Poales,Magnoliopsida,Tracheophyta,1028980,1028980,1028980
1029000,2263,Micropus erectus L.,Falzblume,Micropus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1029000,1029000,1029000
1029010,2263,Micropyrum tenellum (L.) Link,Kies-Dünnschwingel,Micropyrum,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029010,1029010,1029010
1029020,2263,Milium effusum L.,Waldhirse,Milium,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029020,1029020,1029020
1029035,696,Milium effusum L. subsp. effusum,Waldhirse,Milium,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029020,1029020,1029020
1029030,696,Milium effusum subsp. alpicola Chrtek,Alpen-Waldhirse,Milium,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029020,1029020,1029020
1029040,2263,Mimulus guttatus DC.,Gefleckte Gauklerblume,Mimulus,Phrymaceae,Lamiales,Magnoliopsida,Tracheophyta,1029040,1029037,1029037
1029037,2263,Mimulus guttatus aggr.,Gefleckte Gauklerblume,Mimulus,Phrymaceae,Lamiales,Magnoliopsida,Tracheophyta,1029037,1029037,1029037
1029050,2263,Mimulus luteus L.,Gelbe Gauklerblume,Mimulus,Phrymaceae,Lamiales,Magnoliopsida,Tracheophyta,1029050,1029037,1029037
1029060,2263,Mimulus moschatus Lindl.,Moschus-Gauklerblume,Mimulus,Phrymaceae,Lamiales,Magnoliopsida,Tracheophyta,1029060,1029037,1029037
1029070,2263,Minuartia austriaca (Jacq.) Hayek,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029070,1029070,1029070
1029080,2263,Minuartia biflora (L.) Schinz & Thell.,Zweiblütige Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029080,1029080,1029080
1029090,2263,Minuartia capillacea (All.) Graebn.,Feinblättrige Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029090,1029090,1029090
1029100,2263,Minuartia cherlerioides (Hoppe) Bech.,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029100,1029100,1029100
1029110,696,Minuartia cherlerioides (Hoppe) Bech. subsp. cherlerioides,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029100,1029100,1029100
1029120,696,Minuartia cherlerioides subsp. rionii (Gremli) Friedrich,Mannsschild-Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029100,1029100,1029100
1029130,2263,Minuartia grignensis (Rchb.) Mattf.,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029130,1029130,1029130
1029140,2263,Minuartia hybrida (Vill.) Schischk.,Zarte Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029140,1029140,1029140
1029150,2263,Minuartia laricifolia (L.) Schinz & Thell.,Lärchenblättrige Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029150,1029150,1029150
1029155,696,Minuartia laricifolia (L.) Schinz & Thell. subsp. laricifolia,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029150,1029150,1029150
1029160,2263,Minuartia mediterranea (Link) K. Malý,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029160,1029160,1029160
1029170,2263,Minuartia recurva (All.) Schinz & Thell.,Krummblättrige Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029170,1029170,1029170
1029180,2263,Minuartia rostrata (Pers.) Rchb.,Geschnäbelte Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029180,1029180,1029180
1029190,2263,Minuartia rubra (Scop.) McNeill,Büschelige Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029190,1029190,1029190
1029200,2263,Minuartia rupestris (Scop.) Schinz & Thell.,Felsen-Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029200,1029200,1029200
1029210,696,Minuartia rupestris (Scop.) Schinz & Thell. subsp. rupestris,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029200,1029200,1029200
1029220,696,Minuartia rupestris subsp. clementei (Huter) Greuter & Burdet,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029200,1029200,1029200
1029230,2263,Minuartia sedoides (L.) Hiern,Zwerg-Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029230,1029230,1029230
1029240,2263,Minuartia setacea (Thuill.) Hayek,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029240,1029240,1029240
1029250,2263,Minuartia stricta (Sw.) Hiern,Steife Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029250,1029250,1029250
1029260,2263,Minuartia verna (L.) Hiern,Frühlings-Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029260,1029260,1029260
1029265,696,Minuartia verna (L.) Hiern subsp. verna,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029260,1029260,1029260
1029270,2263,Minuartia villarii (Balb.) Wilczek & Chenevard,,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029270,1029270,1029270
1029280,2263,Minuartia viscosa (Schreb.) Schinz & Thell.,Klebrige Miere,Minuartia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029280,1029280,1029280
1029290,2263,Mirabilis jalapa L.,Wunderblume,Mirabilis,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029290,1029290,1029290
1029310,2263,Miscanthus sacchariflorus (Maxim.) Hack.,Grosses Stilblütengras,Miscanthus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029310,1029310,1029310
1029320,2263,Miscanthus sinensis Andersson,Chinaschilf,Miscanthus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029320,1029320,1029320
1029330,2263,Miscanthus ×giganteus Hodk. & Renvoize,,Miscanthus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029330,1029330,1029330
1029340,2263,Misopates orontium (L.) Raf.,Feld-Löwenmaul,Misopates,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,1029340,1029340,1029340
1029353,2263,Moehringia bavarica (L.) Gren.,,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029353,1029353,1029353
1029358,696,Moehringia bavarica subsp. insubrica (Degen) W. Sauer,,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029353,1029353,1029353
1029350,2263,Moehringia ciliata (Scop.) Dalla Torre,Bewimperte Nabelmiere,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029350,1029350,1029350
1029360,2263,Moehringia concarenae F. Fen. & F. Martini,,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029360,1029360,1029360
1029370,2263,Moehringia dielsiana Mattf.,,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029370,1029370,1029370
1029390,2263,Moehringia muscosa L.,Moos-Nabelmiere,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029390,1029390,1029390
1029400,2263,Moehringia trinervia (L.) Clairv.,Dreinervige Nabelmiere,Moehringia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029400,1029400,1029400
1029410,2263,Moenchia erecta (L.) G. Gaertn. & al.,Vierzählige Weissmiere,Moenchia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029410,1029410,1029410
1029420,2263,Moenchia mantica (L.) Bartl.,Verona-Weissmiere,Moenchia,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029420,1029420,1029420
1029430,2263,Molinia arundinacea Schrank,Rohr-Pfeifengras,Molinia,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029430,1029430,1029430
1029440,2263,Molinia caerulea (L.) Moench,Blaues Pfeifengras,Molinia,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029440,1029440,1029440
1029450,2263,Mollugo verticillata L.,Quirliges Teppichkraut,Mollugo,Molluginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029450,1029450,1029450
1029460,2263,Molopospermum peloponnesiacum (L.) W. D. J. Koch,Striemensame,Molopospermum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1029460,1029460,1029460
1029470,2263,Moneses uniflora (L.) A. Gray,Moosauge,Moneses,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,1029470,1029470,1029470
1029480,2263,Monotropa hypophegea Wallr.,Kahler Fichtenspargel,Monotropa,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,1029480,1029490,1029490
1029500,2263,Monotropa hypopitys L.,Gewöhnlicher Fichtenspargel,Monotropa,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,1029500,1029490,1029490
1029490,2263,Monotropa hypopitys aggr.,Fichtenspargel,Monotropa,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,1029490,1029490,1029490
1029510,2263,Montia fontana L.,Bach-Quellkraut,Montia,Montiaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029510,1029510,1029510
1029520,696,Montia fontana L. subsp. fontana,Gewöhnliches Bach-Quellkraut,Montia,Montiaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029510,1029510,1029510
1029530,696,Montia fontana subsp. amporitana Sennen,Portugiesisches Bach-Quellkraut,Montia,Montiaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029510,1029510,1029510
1029540,696,Montia fontana subsp. chondrosperma (Fenzl) Walters,Kleines Bach-Quellkraut,Montia,Montiaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029510,1029510,1029510
1029560,2263,Morus alba L.,Weisser Maulbeerbaum,Morus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,1029560,1029560,1029560
1029570,2263,Morus nigra L.,Schwarzer Maulbeerbaum,Morus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,1029570,1029570,1029570
1029580,2263,Muhlenbergia mexicana (L.) Trin.,Mexikanischer Tropfensame,Muhlenbergia,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029580,1029580,1029580
1029590,2263,Muhlenbergia schreberi J. F. Gmel.,Tropfensame,Muhlenbergia,Poaceae,Poales,Magnoliopsida,Tracheophyta,1029590,1029590,1029590
1029600,2263,Murbeckiella pinnatifida (Lam.) Rothm.,Fiederrauke,Murbeckiella,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1029600,1029600,1029600
1029610,2263,Muscari armeniacum Baker,Armenische Traubenhyazinthe,Muscari,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1029610,1029610,1029610
1029620,2263,Muscari botryoides (L.) Mill.,Kleine Traubenhyazinthe,Muscari,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1029620,1029620,1029620
1029630,2263,Muscari comosum (L.) Mill.,Schopfige Traubenhyazinthe,Muscari,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1029630,1029630,1029630
1029650,2263,Muscari neglectum Guss.,Weinberg-Traubenhyazinthe,Muscari,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1029650,1029640,1029640
1029640,2263,Muscari neglectum aggr.,Weinberg-Traubenhyazinthe,Muscari,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1029640,1029640,1029640
1029660,2263,Muscari racemosum (L.) Mill.,Gemeine Traubenhyazinthe,Muscari,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1029660,1029640,1029640
1029670,2263,Myagrum perfoliatum L.,Hohldotter,Myagrum,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1029670,1029670,1029670
1029680,2263,Mycelis muralis (L.) Dumort.,Mauerlattich,Mycelis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1029680,1029680,1029680
1029690,2263,Myosotis alpestris F. W. Schmidt,Alpen-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029690,1029690,1029690
1029700,2263,Myosotis arvensis Hill,Acker-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029700,1029700,1029700
1029720,2263,Myosotis cespitosa Schultz,Rasiges Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029720,1029795,1029795
1029730,2263,Myosotis decumbens Host,Niederliegendes Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029730,1029815,1029815
1029735,696,Myosotis decumbens Host subsp. decumbens,,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029730,1029815,1029815
1029740,2263,Myosotis discolor Pers.,Buntes Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029740,1029740,1029740
1029750,2263,Myosotis michaelae Štěpánková,Michaelas Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029750,1029795,1029795
1029760,2263,Myosotis minutiflora Boiss. & Reut.,Kleinblütiges Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029760,1029760,1029760
1029770,2263,Myosotis nemorosa Besser,Hain-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029770,1029795,1029795
1029780,2263,Myosotis ramosissima Rochel,Hügel-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029780,1029780,1029780
1029790,2263,Myosotis rehsteineri Wartm.,Bodensee-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029790,1029795,1029795
1029800,2263,Myosotis scorpioides L.,Sumpf-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029800,1029795,1029795
1029795,2263,Myosotis scorpioides aggr.,Sumpf-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029795,1029795,1029795
1029810,2263,Myosotis stricta Roem. & Schult.,Sand-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029810,1029810,1029810
1029820,2263,Myosotis sylvatica Hoffm.,Wald-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029820,1029815,1029815
1029815,2263,Myosotis sylvatica aggr.,Wald-Vergissmeinnicht,Myosotis,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1029815,1029815,1029815
1029840,2263,Myosoton aquaticum (L.) Moench,Wassermiere,Myosoton,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029840,1029840,1029840
1029850,2263,Myosurus minimus L.,Mäuseschwanz,Myosurus,Ranunculaceae,Ranunculales,Magnoliopsida,Tracheophyta,1029850,1029850,1029850
1029860,2263,Myricaria germanica (L.) Desv.,Deutsche Tamariske,Myricaria,Tamaricaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1029860,1029860,1029860
1029870,2263,Myriophyllum alterniflorum DC.,Armblütiges Tausendblatt,Myriophyllum,Haloragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1029870,1029870,1029870
1029880,2263,Myriophyllum aquaticum (Vell.) Verdc.,Brasilianisches Tausendblatt,Myriophyllum,Haloragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1029880,1029880,1029880
1029890,2263,Myriophyllum heterophyllum Michx.,Verschiedenblättriges Tausendblatt,Myriophyllum,Haloragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1029890,1029890,1029890
1029900,2263,Myriophyllum spicatum L.,Ähriges Tausendblatt,Myriophyllum,Haloragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1029900,1029900,1029900
1029910,2263,Myriophyllum verticillatum L.,Quirlblütiges Tausendblatt,Myriophyllum,Haloragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1029910,1029910,1029910
1029920,2263,Myrrhis odorata (L.) Scop.,Süssdolde,Myrrhis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1029920,1029920,1029920
1029930,2263,Myrtus communis L.,,Myrtus,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,1029930,1029930,1029930
1029940,2263,Najas flexilis (Willd.) Rostk. & W. L. E. Schmidt,Biegsames Nixenkraut,Najas,Hydrocharitaceae,Alismatales,Magnoliopsida,Tracheophyta,1029940,1029940,1029940
1029960,2263,Najas marina L.,Grosses Nixenkraut,Najas,Hydrocharitaceae,Alismatales,Magnoliopsida,Tracheophyta,1029960,1029960,1029960
1029965,696,Najas marina L. subsp. marina,Grosses Nixenkraut,Najas,Hydrocharitaceae,Alismatales,Magnoliopsida,Tracheophyta,1029960,1029960,1029960
1029950,696,Najas marina subsp. intermedia (Gorski) Casper,Mittleres Nixenkraut,Najas,Hydrocharitaceae,Alismatales,Magnoliopsida,Tracheophyta,1029960,1029960,1029960
1029970,2263,Najas minor All.,Kleines Nixenkraut,Najas,Hydrocharitaceae,Alismatales,Magnoliopsida,Tracheophyta,1029970,1029970,1029970
1029980,2263,Nandina domestica Thunb.,,Nandina,Berberidaceae,Ranunculales,Magnoliopsida,Tracheophyta,1029980,1029980,1029980
1030000,2263,Narcissus jonquilla L.,,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030000,1030000,1030000
1030010,2263,Narcissus poëticus L.,Weisse Garten-Narzisse,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030010,1030015,1030015
1030015,2263,Narcissus poëticus aggr.,Weisse Narzisse,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030015,1030015,1030015
1030020,2263,Narcissus pseudonarcissus L.,Osterglocke,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030020,1030020,1030020
1030030,2263,Narcissus radiiflorus Salisb.,Weisse Berg-Narzisse,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030030,1030015,1030015
1030050,2263,Narcissus ×incomparabilis Mill.,Unvergleichliche Narzisse,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030050,1030050,1030050
1030060,2263,Narcissus ×medioluteus Mill.,Zweiblütige Narzisse,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030060,1030015,1030015
1030070,2263,Narcissus ×verbanensis (Herb.) M. Roem.,Langensee-Narzisse,Narcissus,Amaryllidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030070,1030015,1030015
1030080,2263,Nardus stricta L.,Borstgras,Nardus,Poaceae,Poales,Magnoliopsida,Tracheophyta,1030080,1030080,1030080
1030090,2263,Nassella tenuissima (Trin.) Barkworth,Zartes Federgras,Nassella,Poaceae,Poales,Magnoliopsida,Tracheophyta,1030090,1030090,1030090
1030095,2263,Nassella trichotoma (Nees) Arechav.,Argentinisches Federgras,Nassella,,,,,1030095,1030095,1030095
1030100,2263,Nasturtium microphyllum (Boenn.) Rchb.,Kleinblättrige Brunnenkresse,Nasturtium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1030100,1030100,1030100
1030110,2263,Nasturtium officinale R. Br.,Echte Brunnenkresse,Nasturtium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1030110,1030110,1030110
1030120,2263,Nelumbo nucifera Gaertn.,,Nelumbo,Nelumbonaceae,Proteales,Magnoliopsida,Tracheophyta,1030120,1030120,1030120
1030140,2263,Neottia nidus-avis (L.) Rich.,Nestwurz,Neottia,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1030140,1030140,1030140
1030150,2263,Nepeta cataria L.,Echte Katzenminze,Nepeta,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1030150,1030150,1030150
1030170,2263,Nepeta nepetella L.,Kleine Katzenminze,Nepeta,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1030170,1030170,1030170
1030180,2263,Nepeta nuda L.,Kahle Katzenminze,Nepeta,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1030180,1030180,1030180
1030190,2263,Nepeta racemosa Lam.,Traubige Katzenminze,Nepeta,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1030190,1030190,1030190
1030160,2263,Nepeta ×faassenii Stearn,Hybrid-Katzenminze,Nepeta,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1030160,1030160,1030160
1030220,2263,Neslia paniculata (L.) Desv.,Ackernüsschen,Neslia,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,1030220,1030220,1030220
